Row,Im_id,rep_id,Category,iCategory,Var,Classifier,Features,n_units,n_repfeature,n_test,n_train,n_splits,TimeStart,TimeEnd,split,PrCat,iPrCat,Correct
1585,e141454d2547126e980f5a7e3991de6711e8a0db_V6,34,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1586,e141454d2547126e980f5a7e3991de6711e8a0db_V6,35,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1587,e141454d2547126e980f5a7e3991de6711e8a0db_V6,36,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Faces,4.0,0.0
1588,e141454d2547126e980f5a7e3991de6711e8a0db_V6,37,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Faces,4.0,0.0
1589,e141454d2547126e980f5a7e3991de6711e8a0db_V6,38,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1590,e141454d2547126e980f5a7e3991de6711e8a0db_V6,39,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Fruits,5.0,0.0
1591,e141454d2547126e980f5a7e3991de6711e8a0db_V6,40,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1592,e141454d2547126e980f5a7e3991de6711e8a0db_V6,41,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Faces,4.0,0.0
1593,e141454d2547126e980f5a7e3991de6711e8a0db_V6,42,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1594,e141454d2547126e980f5a7e3991de6711e8a0db_V6,43,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Faces,4.0,0.0
1595,e141454d2547126e980f5a7e3991de6711e8a0db_V6,44,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Fruits,5.0,0.0
1596,e141454d2547126e980f5a7e3991de6711e8a0db_V6,45,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Faces,4.0,0.0
1597,e141454d2547126e980f5a7e3991de6711e8a0db_V6,46,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Faces,4.0,0.0
1598,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,0,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1599,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,1,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1600,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,2,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1601,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,3,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1602,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,4,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
1603,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,5,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
1604,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,6,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1605,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,7,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
1606,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,8,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1607,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,9,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1608,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,10,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
1609,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,11,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1610,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,12,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1611,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,13,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
1612,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,14,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Fruits,5.0,0.0
1613,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,15,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1614,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,16,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1615,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,17,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1616,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,18,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
1617,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,19,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1618,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,20,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1619,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,21,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1620,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,22,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1621,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,23,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1622,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,24,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1623,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,25,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1624,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,26,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1625,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,27,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1626,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,28,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
1627,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,29,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1628,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,30,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1629,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,31,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1630,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,32,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1631,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,33,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1632,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,34,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1633,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,35,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1634,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,36,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
1635,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,37,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1636,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,38,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1637,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,39,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
1638,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,40,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1639,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,41,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1640,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,42,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1641,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,43,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1642,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,44,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1643,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,45,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1644,ce30c9b81be31a2ec4f51a04b30ee139a5e1d0b2_V6,46,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
1645,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,0,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
1646,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,1,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1647,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,2,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1648,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,3,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1649,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,4,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1650,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,5,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1651,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,6,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Fruits,5.0,0.0
1652,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,7,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1653,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,8,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Faces,4.0,0.0
1654,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,9,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
1655,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,10,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Faces,4.0,0.0
1656,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,11,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1657,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,12,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1658,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,13,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1659,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,14,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
1660,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,15,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
1661,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,16,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
1662,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,17,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Faces,4.0,0.0
1663,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,18,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Faces,4.0,0.0
1664,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,19,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1665,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,20,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
1666,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,21,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
1667,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,22,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
1668,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,23,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
1669,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,24,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Faces,4.0,0.0
1670,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,25,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
1671,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,26,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1672,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,27,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1673,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,28,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1674,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,29,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Faces,4.0,0.0
1675,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,30,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
1676,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,31,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Faces,4.0,0.0
1677,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,32,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Faces,4.0,0.0
1678,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,33,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
1679,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,34,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1680,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,35,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
1681,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,36,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1682,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,37,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
1683,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,38,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Faces,4.0,0.0
1684,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,39,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,0.0
1685,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,40,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1686,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,41,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1687,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,42,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
1688,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,43,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
1689,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,44,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
1690,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,45,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
1691,c14d9a53ac45a386b8d13eefb8a5540775d5e90e_V6,46,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
1692,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,0,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1693,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,1,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1694,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,2,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1695,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,3,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1696,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,4,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1697,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,5,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1698,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,6,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Tables,7.0,0.0
1699,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,7,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1700,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,8,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1701,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,9,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1702,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,10,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1703,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,11,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1704,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,12,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1705,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,13,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1706,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,14,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1707,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,15,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1708,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,16,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1709,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,17,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1710,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,18,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
1711,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,19,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1712,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,20,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1713,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,21,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1714,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,22,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
1715,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,23,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1716,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,24,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1717,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,25,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1718,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,26,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1719,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,27,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1720,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,28,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1721,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,29,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1722,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,30,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1723,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,31,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1724,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,32,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Tables,7.0,0.0
1725,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,33,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1726,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,34,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1727,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,35,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
1728,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,36,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
1729,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,37,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
1730,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,38,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
1731,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,39,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1732,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,40,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1733,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,41,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
1734,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,42,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1735,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,43,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
1736,ac272b9ddbe6e1bc2c3ba20b6b3d4bd85674d871_V6,44,Chairs,3,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,1.0
